,id,vehicle_vin,vehicle_mileage,vehicle_lead_source,seller_type,num_auctions,valuation_autozen_low,valuation_autozen_high,valuation_cbb_trade_in_low,valuation_cbb_trade_in_high,valuation_cbb_base_retail_avg,valuation_highest_bid_amount,valuation_seller_asking_price,valuation_starting_price
19560,2Nv2cj02nUjzTLtrp96fGyarIex,,150000.0,MQL,consumer,1,12250.0,14390.0,12250.0,13390.0,,,,12618.0
19561,2Nv515OOUH7ZmeL5gpKLI4WMDUP,,12304.0,CAR_GURUS,consumer,1,60420.0,65960.0,,,,,,
19562,2NvB3Xo3wuMH62bE7cTctJM6MVP,WVGJV7AX1FW557317,190420.0,DDC,consumer,1,5087.0,9252.0,4587.0,5252.0,,5240.0,0.0,5240.0
19563,2NVd9euNTY0xUTLrkkfvg6foQR8,,47000.0,CAR_GURUS,consumerTemp,1,30500.0,34340.0,,,,,,
19564,2NvemRasOj2fjYHKVnbwerozDd2,,34400.0,MQL,consumer,1,26512.0,30870.0,26512.0,28870.0,,,,27307.0
19565,2NvF8KmIGH8VoXF243efEa6gAE7,LPSEG3KAXNL079989,14254.0,CLUTCH,consumer,2,44124.0,48631.0,45124.0,49131.0,,45448.0,,45448.0
19566,2NvGZazabWmZWOLf3mBbmy6e77g,KMHH35LE6JU035713,93442.0,MQL,consumer,1,13477.0,18142.0,10712.0,11711.0,,16899.0,0.0,15000.0
19567,2Nvh6qdHsU4aa2knati5NOeVo2t,,34000.0,MQL,consumer,1,26512.0,30870.0,26512.0,28870.0,,,,27307.0
19568,2NvhBkfHcpRpb0p2rV4FGFGNVrZ,WBAVL1C57FVY29554,55093.0,CLUTCH,consumer,2,17195.0,22179.0,16695.0,18179.0,,20800.0,0.0,17911.0
19569,2Nvi44wPkpS0cFMQIVtcANwDgug,,107500.0,CLUTCH,consumer,1,12980.0,17645.0,12480.0,13645.0,,,,13369.0
19570,2NvJ2VN6kaoVtgCTHr718bP2F0A,,20000.0,MQL,consumer,1,26810.0,29760.0,27310.0,29760.0,,,,27614.0
19571,2NvJ5qP4WK4inN8xHkZvokScsBF,,60000.0,MQL,consumerTemp,1,22810.0,25380.0,23310.0,25380.0,,,,23494.0
19572,2NvKAwT6tpLQejVhb8eKblHFX55,,45000.0,CAR_GURUS,consumerTemp,1,60200.0,65730.0,,,,,,
19573,2NvL0vbxQoYVMJj58NFDWUqKAS5,,70000.0,CLUTCH,consumer,1,13210.0,16353.0,12710.0,13853.0,,,,13606.0
19574,2NvL4QAnbp3bDZF99OLrYGXuUAu,,95000.0,CAR_GURUS,consumerTemp,1,25822.0,29109.0,,,,,,
19575,2NVLaoXGPQpA3GgjrrYCS9yf8U5,,29500.0,CAR_GURUS,consumerTemp,1,45660.0,49890.0,,,,,,
19576,2NVLBJ4XDyv4Rs2inteuAHsi4dq,,132000.0,CAR_GURUS,consumerTemp,1,8930.0,10780.0,,,,,,
19577,2NvLxeUayV1Yz2cIq10przeNUnR,,39000.0,CAR_GURUS,consumerTemp,1,55960.0,61110.0,,,,,,
19578,2NVND4qmW3cZeJL9dMj5OuCvcxq,,40700.0,CLUTCH,consumer,1,29286.0,32397.0,29286.0,31897.0,,,,30165.0
19579,2NvOlPQCNHKuikoqmKIygkcCPF8,WA1CVAF19KD011542,57040.0,MQL,consumer,1,52837.0,58150.0,53837.0,58650.0,,54105.0,0.0,53105.0
19580,2NVqmBcw7J1VIN2VwTn546iiyfE,,76000.0,MQL,consumer,1,13879.0,18574.0,13379.0,14574.0,,,,14295.0
19581,2NVR5aBWi2SyqxmzRgOOiJZutFm,,12000.0,MQL,consumerTemp,1,43540.0,47590.0,45540.0,49590.0,,,,44846.0
19582,2NvrAwDDUHpcs4V6Wp9hKUNUkcP,,79000.0,CLUTCH,consumer,1,27985.0,30998.0,27985.0,30498.0,,,,28825.0
19583,2NvrTWmDuctOxcJjkKajR8hVDhZ,,47000.0,MQL,consumer,1,32344.0,35715.0,32344.0,35215.0,,,,33314.0
19584,2NVsbI8jjXMkJf5uWnJAQ16YTAr,,120000.0,CLUTCH,consumer,1,14858.0,19749.0,14358.0,15749.0,,,,15304.0
19585,2NVSI60nAPCfJwWE9aCkypw1YxO,,40700.0,MQL,consumer,1,29286.0,32397.0,29286.0,31897.0,,,,30165.0
19586,2NvuppVOkPc32xvu6qkOQTcfPvu,,132000.0,CLUTCH,consumer,1,15308.0,20271.0,14808.0,16271.0,,,,15767.0
19587,2NvW4GDgP0HR8jVtasJDV1ayJBy,,17500.0,CLUTCH,consumer,1,37337.0,41236.0,38337.0,41736.0,,,,38457.0
19588,2NvxeRxRXMhqK8DWlEHjDgyzwER,,6500.0,MQL,consumer,1,50898.0,56009.0,51898.0,56509.0,,,,52425.0
19589,2NvxljtEG4SYO0nTyscMIYf1kmm,,89570.0,CAR_GURUS,consumerTemp,1,21338.0,25342.0,,,,,,
19590,2NvxsqW7hjSDJ47otB8fN8UUT8A,,9300.0,MQL,consumer,1,17360.0,19900.0,17360.0,18900.0,,,,17881.0
19591,2NvY2c55uwwl9PgChbPVYEweVAH,,47500.0,MQL,consumer,1,17856.0,22901.0,17356.0,18901.0,,,,18392.0
19592,2Nw1AuUjUjnV62NMcKxH8lwUTZM,,43000.0,FACEBOOK,consumer,1,20209.0,24001.0,20209.0,22001.0,,,,20815.0
19593,2Nw1IMUlsHYaV8IEijmaDz77Vq5,,43000.0,MQL,consumer,1,17711.0,22746.0,17211.0,18746.0,,,,18242.0
19594,2NW5S3Y37GEGaF7JbLOrn4dNHXw,,60800.0,DDC,consumer,1,39766.0,43933.0,41266.0,44933.0,,,,40959.0
19595,2Nw7cOn1OMyCTEDbEHRgTOJUviS,,30000.0,CLUTCH,consumer,1,33102.0,36087.0,33602.0,36587.0,,,,34095.0
19596,2NW7GLz4P8ChwpI3YB5twe2LQQV,,103000.0,MQL,consumer,1,20633.0,24620.0,20633.0,22620.0,,,,21252.0
19597,2NW7NMrN3aNkNiYoj0SU43v6wo7,,59600.0,MQL,consumer,1,28028.0,31097.0,28028.0,30597.0,,,,28869.0
19598,2Nw7UnYv0HwvPfLLsi9jwJl2JpV,,30000.0,CLUTCH,consumer,1,36741.0,40631.0,38241.0,41631.0,,,,37843.0
19599,2NwAqhfRVo4nJUKRs26G0O0CU4Q,,157.0,CAR_GURUS,consumerTemp,1,18490.0,20680.0,,,,,,
19600,2NWb2t9N4FvkIwO4yh8soYMQmun,,34500.0,CAR_GURUS,consumerTemp,1,28020.0,31640.0,,,,,,
19601,2NWB7T2T7GYiWZA2Y2skBRTfcgd,,17000.0,MQL,consumer,1,32427.0,35370.0,32927.0,35870.0,,,,33400.0
19602,2NwBzxlJfyef63UtQD92JBIqUjE,,131000.0,MQL,consumer,1,18717.0,23900.0,18217.0,19900.0,,,,19279.0
19603,2NWCeguNZ3BfxJXa8VIjYDXtdBH,,14382.0,MQL,consumer,1,22021.0,25978.0,22021.0,23978.0,,,,22682.0
19604,2NWCuitI606IQGOPhflVrWflL72,,14382.0,MQL,consumer,1,22021.0,25978.0,22021.0,23978.0,,,,22682.0
19605,2NwcxGZGujP8D1XZFKYAnpuhApY,,115966.0,MQL,consumer,1,4857.0,7681.0,4357.0,5181.0,,,,5003.0
19606,2NwFBdJusHOJZ9wWhbQOXrvO29y,,45000.0,CAR_GURUS,consumerTemp,1,17630.0,20200.0,,,,,,
19607,2NWFqr01aCQqTDT59fPnWX6o2l7,JM1BL1SF1A1166529,145842.0,MQL,consumer,1,1983.0,6307.0,1483.0,2307.0,,5500.0,0.0,6500.0
19608,2NwgI8evtw30CunxjiZeua2rnGR,,150000.0,MQL,consumerTemp,1,2567.0,6915.0,2067.0,2915.0,,,,2644.0
19609,2NWGKw0zLamgaFuIhfv8CEIgEiZ,,18000.0,MQL,consumer,1,33547.0,37055.0,33547.0,36555.0,,,,34553.0
19610,2NWGnqHaJp3Nx6QFCuN1Vg19dFA,,32000.0,MQL,consumer,1,31043.0,33851.0,31543.0,34351.0,,,,31974.0
19611,2NwgPc4Fwn4NVPRjIsxl4CsbYP1,,113000.0,MQL,consumer,1,28226.0,30876.0,28726.0,31376.0,,,,29073.0
19612,2NWH8AJowTyxqjSGzjGeD8MIxdA,,45000.0,CLUTCH,consumer,1,21691.0,25618.0,21691.0,23618.0,,,,22342.0
19613,2NWH8QihOXEuBwbFEHI6btU7kwp,,51000.0,CLUTCH,consumer,1,27433.0,31871.0,27433.0,29871.0,,,,28256.0
19614,2NWHHZLRdPQCXErfLIX89tZ7B5v,,51000.0,CLUTCH,consumer,1,27433.0,31871.0,27433.0,29871.0,,,,28256.0
19615,2NwhrCbIMsKVLW3dm0Vfn9wpBwT,,48211.0,MQL,consumerTemp,1,16485.0,21407.0,15985.0,17407.0,,,,16980.0
19616,2NwhSxVxWYILIPdMdcctWvuAi8t,,4500.0,MQL,consumer,1,33201.0,36188.0,33701.0,36688.0,,,,34197.0
19617,2NWHW44TAdggbbF34RtXYyGrAkZ,,40000.0,MQL,consumer,1,24669.0,28853.0,24669.0,26853.0,,,,25409.0
19618,2Nwi4FKq7jeUfynTu1weD3TTAOI,,48211.0,MQL,consumerTemp,1,16485.0,21407.0,15985.0,17407.0,,,,16980.0
19619,2NWiSmOtVUQYfyANtT0thqV0yUN,,84362.0,CAR_GURUS,consumerTemp,1,21460.0,23910.0,,,,,,
19620,2NWJ52ekTke0Gn01rgsayzx81ek,,64500.0,CLUTCH,consumer,1,21029.0,23932.0,21029.0,22932.0,,,,21660.0
19621,2NWKzVz64xwBCBi2IcXHTnoTY0A,1C4PJMCXXJD569525,64297.0,CLUTCH,consumer,1,21029.0,23932.0,21029.0,22932.0,,23560.0,0.0,21960.0
19622,2NwLzEQW4K6Zy4gHI3GQb9Ja94T,,20000.0,CAR_GURUS,consumerTemp,1,49570.0,54150.0,,,,,,
19623,2NwMf9SddQNmXxHsTvfgnKUMC2e,,20000.0,MQL,consumerTemp,1,49570.0,54150.0,51570.0,56150.0,,,,51057.0
19624,2NwmKdTBB7nOE4WRrfMt1pufcXB,,115527.0,MQL,consumer,1,11275.0,15804.0,10775.0,11804.0,,,,11613.0
19625,2NwmRja8COMuCMnAUEt9zTz2CFb,WVGBV7AX2CW565264,115527.0,MQL,consumer,1,9985.0,14400.0,9485.0,10400.0,,10285.0,0.0,10285.0
19626,2NWMu06IEu8RKZRs4wOxyKgfniz,,135000.0,MQL,consumer,1,8163.0,12487.0,7663.0,8487.0,,,,8408.0
19627,2NWN2ExQxGaWUOcbWWPKi6AC3A5,,18167.0,CAR_GURUS,consumerTemp,1,40262.0,44470.0,,,,,,
19628,2NwN2XKi5Rpjpe5n5R4xYX8nIvg,,41000.0,MQL,consumerTemp,1,39927.0,44062.0,40927.0,44562.0,,,,41125.0
19629,2NWN3Ym2Y3JQHpcK0utmLxWVPgb,,135000.0,MQL,consumer,1,13231.0,17884.0,12731.0,13884.0,,,,13628.0
19630,2NwNrvzY9hrC9My8t3Z5JDQbPlD,1N4BZ1BP6LC301346,38465.0,MQL,consumer,1,30776.0,34016.0,30776.0,33516.0,,32399.0,0.0,31699.0
19631,2NwOLVIThxAPsmsbx1UjUcEGO9s,,157.0,CAR_GURUS,consumerTemp,1,18490.0,20680.0,,,,,,
19632,2NWPZrdJTdy7lV8itCk5RgdrHYM,,103000.0,CLUTCH,consumer,1,18206.0,23343.0,17706.0,19343.0,,,,18752.0
19633,2NWQLpGCH0F7DjajQePG5PQTu1S,,13000.0,CLUTCH,consumer,1,35846.0,39664.0,37346.0,40664.0,,,,36921.0
19634,2NWQVMQuFLEHYLP9kgJ4u7IqYtI,,31000.0,MQL,consumer,1,36809.0,40711.0,38309.0,41711.0,,,,37913.0
19635,2NWR7knSZyVFSbumQKpTNYML2i5,,8000.0,MQL,consumer,1,86261.0,94513.0,87261.0,95013.0,,,,88849.0
19636,2NWr9k9GLP7zFcWoup2JaXzFuUd,,51500.0,MQL,consumer,1,27238.0,31661.0,27238.0,29661.0,,,,28055.0
19637,2NWrAHO0SJu0BuoEI6KEh3ZBF10,3GNCJKSB3JL274292,57606.0,CLUTCH,consumer,1,15923.0,20796.0,15423.0,16796.0,,18001.0,,16401.0
19638,2NWRlAu3kyuULD1V3olxbPLy9Q0,,104000.0,CAR_GURUS,consumerTemp,1,11450.0,13490.0,,,,,,
19639,2NWRr6zoxC9kXimvABfCH2NhQfl,,52320.0,MQL,consumer,1,25906.0,30207.0,25906.0,28207.0,,,,26683.0
19640,2NWsbkWxcrazIx8TJZXioxcrb4P,,117000.0,CAR_GURUS,consumer,1,8019.0,12343.0,,,,,,
19641,2NwtaYxgQs6P4zWvWVgOiAt3P2i,,80000.0,MQL,consumer,1,15631.0,20480.0,15131.0,16480.0,,,,16100.0
19642,2NWTiK7mtmTaKFYCfUTXrsXqRIV,,29380.0,MQL,consumer,1,35911.0,39176.0,36411.0,39676.0,,,,36988.0
19643,2Nwu53mdkSmcpApvbSOoESoAXAV,,14000.0,CAR_GURUS,consumerTemp,1,27862.0,30834.0,,,,,,
19644,2NwUPctLkqkwQLyKmaTN5edggWd,4T1BZ1HK8JU004717,44689.0,OTHER,consumer,1,30313.0,33512.0,30313.0,33012.0,,32322.0,0.0,31222.0
19645,2NWVa0zsCLsa0rUfmcX1I58gK3V,,23860.0,CLUTCH,consumer,1,24802.0,28007.0,24802.0,27007.0,,,,25546.0
19646,2NWVcu5wFGsC3IrQD3AcDQWZYrE,,57800.0,CLUTCH,consumer,1,16163.0,21056.0,15663.0,17056.0,,,,16648.0
19647,2NWVJx6SlNSak03rYmirtP0B4T5,,17700.0,MQL,consumer,1,42768.0,47190.0,43768.0,47690.0,,,,44051.0
19648,2NwVKPk3UOea2tJNY9VKe2gcL45,,78000.0,CAR_GURUS,consumerTemp,1,14580.0,19388.0,,,,,,
19649,2NWWL9z1Q8ZFZhflIdpCWrU0IWu,,23000.0,CLUTCH,consumer,1,22063.0,25020.0,22063.0,24020.0,,,,22725.0
19650,2NWWLDJJCjSnw7t8UXclwtwmS5z,,23000.0,CLUTCH,consumer,1,22063.0,25020.0,22063.0,24020.0,,,,22725.0
19651,2NWwyCuje8B58JCThAyuufuiqi4,,98000.0,CAR_GURUS,consumerTemp,1,5000.0,6800.0,,,,,,
19652,2NWXgbUrjZ0MBQFpjGnJvlOTDe8,3FA6P0RUXLR182537,99469.0,CLUTCH,consumer,2,18664.0,22404.0,18664.0,20404.0,,23850.0,0.0,22855.0
19653,2NWy9ljpbkCffmjtBvE2yoqiQiK,,98090.0,MQL,consumer,1,5000.0,6800.0,5000.0,5800.0,,,,5150.0
19654,2NWyfVBZe2zyFMdNBNzfVD5t7DX,,98000.0,CAR_PAGES,consumerTemp,1,5000.0,6800.0,5000.0,5800.0,,,,5150.0
19655,2NWYsySFX9QIywIRlOCRylaPa2c,,99000.0,CLUTCH,consumer,1,23968.0,28090.0,23968.0,26090.0,,,,24687.0
19656,2NwZmYSItltxTILTrjrLJbDSbcG,,50000.0,CAR_GURUS,consumerTemp,1,17195.0,22179.0,,,,,,
19657,2NwZUSXkdf9ERVTSDU5qHWi1UTF,,133860.0,MQL,consumer,1,5362.0,9686.0,4862.0,5686.0,,,,5523.0
19658,2NX2xYX0LNpuzmkyuT0iCgo8Y87,,87000.0,CLUTCH,consumer,1,25470.0,29851.0,25470.0,27851.0,,,,26234.0
19659,2NX9QLbVG36XidzzLvLOFj4XV27,,106000.0,CLUTCH,consumer,1,8719.0,11543.0,8219.0,9043.0,,,,8981.0
19660,2NXAYckGZbF0TBCEucnN9S3rJKN,,120.0,CAR_GURUS,consumerTemp,1,27673.0,30180.0,,,,,,
19661,2NXCwYp25zb8LQ9Um0EdbnRtCWk,1C4HJXEG0JW114013,95835.0,CLUTCH,consumer,1,34829.0,38063.0,35329.0,38563.0,,35874.0,,35874.0
19662,2NXEkgyzqijcUqT8y24tzSgMRw9,,116000.0,MQL,consumer,1,28226.0,30876.0,28726.0,31376.0,,,,29073.0
19663,2NXFfv8icGKj6it2RDarRwnRBUD,,45000.0,MQL,consumer,1,34541.0,37651.0,35041.0,38151.0,,,,35577.0
19664,2NXFmARw2TsIP03YM8MyziS3bht,,40000.0,MQL,consumer,1,35992.0,39820.0,37492.0,40820.0,,,,37072.0
19665,2NXFWw8oyWnhOu96aXXzGLLGhVM,,120000.0,MQL,consumer,1,28226.0,30876.0,28726.0,31376.0,,,,29073.0
19666,2NXIvlUFpyWdhZ47yt5QjdnggRN,,118000.0,CAR_GURUS,consumerTemp,1,20155.0,24001.0,,,,,,
19667,2NXJm3zA8ZFxpFkIukevIehu1gO,,145000.0,MQL,consumerTemp,1,5938.0,10262.0,5438.0,6262.0,,,,6116.0
19668,2NXJYn9J5cagbRmoYaScpOJ9wCU,,379.0,CAR_GURUS,consumerTemp,1,4750.0,6550.0,,,,,,
19669,2NXLWpGUKtKmNpedJ8G36cMeHXH,WBADW3C58BE537033,118963.0,GOOGLE,consumer,1,9012.0,13360.0,8512.0,9360.0,,13960.0,0.0,11360.0
19670,2NXPMOWb92qdFDBkxUzs7o1cCss,,74900.0,CAR_GURUS,consumerTemp,1,24680.0,27440.0,,,,,,
19671,2NXppieFIaZGizqjsCl6hVfxGSH,,82000.0,MQL,consumer,1,13601.0,18286.0,13101.0,14286.0,,,,14009.0
19672,2NXpVOKEk08a0imw8XB29DH34gr,,30000.0,CLUTCH,consumer,1,30104.0,33275.0,30104.0,32775.0,,,,31007.0
19673,2NXPZOSRykPxt4dF7IUR5TG1xHI,,74900.0,CAR_GURUS,consumer,1,24680.0,27440.0,,,,,,
19674,2NXShBbhAScIrSwoTfLgDayGITA,SAJAJ4BV1HA962641,72628.0,MQL,consumer,2,18339.0,23440.0,17839.0,19440.0,,21700.0,0.0,18889.0
19675,2NXSQmGOswZqIsirOvFEj4UG9QK,,7200.0,MQL,consumer,1,86629.0,94961.0,88129.0,95961.0,,,,89228.0
19676,2NXT5hDhORh2Vr9psrGS0EvcK7Y,,1000.0,CLUTCH,consumer,1,24575.0,28759.0,24575.0,26759.0,,,,25312.0
19677,2NXThW6smprxHSHPamcmruURIHL,2C4RC1GGXHR643416,74935.0,MQL,consumer,1,24680.0,27440.0,25180.0,27440.0,,25920.0,,25420.0
19678,2NXTNl7UBwl6lmna4fiyTJT5EKn,,74900.0,MQL,consumerTemp,1,24680.0,27440.0,25180.0,27440.0,,,,25420.0
19679,2NxTtsR06fRG7wEBNFZ2zhhRSWj,,182.0,MQL,consumerTemp,1,5100.0,6900.0,5100.0,5900.0,,,,5253.0
19680,2NXU1y86xZaHYTTzyLCxZr4W7t3,,1000.0,MQL,consumer,1,24014.0,28146.0,24014.0,26146.0,,,,24734.0
19681,2NXU6LE5osObP6usvEuBXHnoLQH,,1000.0,MQL,consumer,1,24575.0,28759.0,24575.0,26759.0,,,,25312.0
19682,2NxyFfjXtkVpsKE5Tq5c2fUl9my,,94000.0,MQL,consumer,1,12294.0,16865.0,11794.0,12865.0,,,,12663.0
19683,2Ny0GZmV12QMqfgla55pCQsQfHo,JN1BJ0RR9GM266419,61235.0,GOOGLE,consumer,1,17195.0,20679.0,16695.0,18179.0,,20500.0,0.0,17711.0
19684,2NY3Fw6qhNIQ1VB563d2zCogoGz,,178.0,CAR_GURUS,consumerTemp,1,3600.0,5400.0,,,,,,
19685,2Ny3VlopJRPrL9yhh9iqapfb2pJ,WDDGJ8JB7DG076831,43762.0,MQL,consumer,2,14704.0,19476.0,14204.0,15476.0,,16345.0,0.0,16345.0
19686,2Ny6APwzOyX4XTqzqI3mgfgahos,4T1BF1FK0GU248494,105916.0,DDC,consumer,1,14869.0,19656.0,14369.0,15656.0,,0.0,0.0,15815.0
19687,2Ny7OSYl3v3oDHzLusr1TO541G6,,70684.0,CAR_GURUS,consumerTemp,1,5150.0,6950.0,,,,,,
19688,2NYaHH2jRpzb9pOM2iwhzRWOWMa,,120000.0,CAR_GURUS,consumerTemp,1,6390.0,8190.0,,,,,,
19689,2NyBvGSGf7cgCalg5xwfOLvfXu0,,50100.0,MQL,consumerTemp,1,41010.0,44870.0,43010.0,46870.0,,,,42240.0
19690,2Nyc2QZXASlwVYSV2zKnda8SX0m,,94000.0,MQL,consumer,1,15796.0,19165.0,15296.0,16665.0,,,,16270.0
19691,2NycizwGplhVmsLE0mEqg7h3ytr,,94000.0,MQL,consumer,1,15796.0,19165.0,15296.0,16665.0,,,,16270.0
19692,2NycYiACjxrtD4OuQfswgQMl7DU,,70516.0,MQL,consumer,1,21327.0,25214.0,21327.0,23214.0,,,,21967.0
19693,2NydDeU6rOPvG2yubLd0J5uPEwJ,,31500.0,MQL,consumer,1,36640.0,40479.0,37640.0,40979.0,,,,37739.0
19694,2NYdO6CJZg7iNrnX4YR8lCLFnst,,143000.0,CAR_PAGES,consumer,1,1077.0,3901.0,577.0,1401.0,,,,1109.0
19695,2NYdsBUh9ZNvB9DWsazaW0pS30X,,143000.0,CAR_PAGES,consumer,1,1077.0,3901.0,577.0,1401.0,,,,1109.0
19696,2NyECJalW96Pr4y6kEdnzwZXHLy,,121000.0,MQL,consumer,1,9392.0,13755.0,8892.0,9755.0,,,,9674.0
19697,2Nyf9jgqNP05OJ97T9uwFRsFOBg,,80000.0,MQL,consumer,1,13337.0,17992.0,12837.0,13992.0,,,,13737.0
19698,2NyGVoG7PVbqNIun5Egl0c8F0KK,,149000.0,CAR_GURUS,consumerTemp,1,14610.0,17120.0,,,,,,
19699,2NyHloR7RRSHHlHmdzMJ5jCJf2e,,110000.0,CAR_GURUS,consumerTemp,1,17098.0,22158.0,,,,,,
19700,2Nyhqds3wDUovRCW8Dr1NLUA7Ff,WMEEJ3BA5DK617528,133861.0,MQL,consumer,5,5362.0,9686.0,4862.0,5686.0,,3923.0,0.0,5423.0
19701,2NyImVydEonk5twLWIe8juOKdtw,3C4PDCAB3DT525230,92142.0,,consumer,1,5024.0,9356.0,4524.0,5356.0,,8575.0,14000.0,8175.0
19702,2NyIPecNEILYI2Q5UsEBwglWFXA,,69000.0,MQL,consumer,1,17238.0,22262.0,16738.0,18262.0,,,,17755.0
19703,2NyL4LbDeZUX1scIZB37U51IQ19,,149000.0,CAR_GURUS,consumer,1,14610.0,17120.0,,,,,,
19704,2NyLV6KfICbQE0ACVIz5bkSdRUc,,55000.0,DDC,consumer,1,48899.0,53887.0,49899.0,54387.0,,,65000.0,50366.0
19705,2NYmBtSr48EeTJMIvIO5jJTZr8M,,40000.0,CAR_GURUS,consumerTemp,1,18990.0,21220.0,,,,,,
19706,2NymRTJpIizTT4ZzC8ZWbHAi4FK,,83000.0,CAR_GURUS,consumer,1,24240.0,27010.0,,,,,,
19707,2NyMZ7Wpm6es3zDVMjii9xwdsQX,5N1AT2MT4EC857922,123015.0,DDC,consumer,1,8716.0,13048.0,8216.0,9048.0,,11477.0,15800.0,10177.0
19708,2NYn2IG1RqMZwrvJAlpYycToDHq,,39900.0,MQL,consumer,1,26316.0,29774.0,26316.0,28774.0,,,,27105.0
19709,2Nyn75K2HZsjoAG7B1GzP1wVRmT,,45000.0,CAR_GURUS,consumer,1,26140.0,29020.0,,,,,,
19710,2NynIPHQN7adVRy6jQamXwRziGy,,45000.0,CAR_GURUS,consumer,1,26140.0,29020.0,,,,,,
19711,2NyNTCvm2ByQlVrVGQk0tHv7HD5,,58000.0,CAR_GURUS,consumerTemp,1,29870.0,33770.0,,,,,,
19712,2Nyoev9kCohADTzDpH6x05LH4WS,2C3CDXJGXKH589437,90984.0,CAR_GURUS,consumer,1,28232.0,31235.0,,,,0.0,0.0,29232.0
19713,2NyoSiov3jJj2a9uNQRAQ1gJCiN,WAUFNAF45KA068106,35917.0,MQL,consumer,1,30410.0,33155.0,30910.0,33655.0,,31722.0,0.0,31322.0
19714,2NyPXEnccGw7V0pdBxQxQxlfJYM,,115000.0,CLUTCH,consumer,1,10327.0,14784.0,9827.0,10784.0,,,,10637.0
19715,2NYshdWF9bGG2cnFtF7RaxvR491,,113000.0,CAR_GURUS,consumerTemp,1,9410.0,11340.0,,,,,,
19716,2NYsynZmmgVUGMVDKLa1Amw73gg,,12000.0,CAR_GURUS,consumerTemp,1,72416.0,79435.0,,,,,,
19717,2NYTId40A4aGaKc3wP2ariL4U0F,,110000.0,MQL,consumer,1,6272.0,10604.0,5772.0,6604.0,,,,6460.0
19718,2NYtme9mmQATrXhPkv69mmdyqta,,125000.0,MQL,consumer,1,22433.0,26432.0,22433.0,24432.0,,,,23106.0
19719,2NytOHjoTL7l1pFtXSjghbqGrzc,,57000.0,MQL,consumer,1,46467.0,51185.0,47467.0,51685.0,,,,47861.0
19720,2NYtw6RtFZI69jpX9CQgXSwdiQU,,125000.0,MQL,consumer,1,22433.0,26432.0,22433.0,24432.0,,,,23106.0
19721,2NyvHGK0rIqXZkh3M7w6uecVYBD,5XYZUDLBXDG019090,147631.0,GOOGLE,consumer,1,10755.0,15180.0,10255.0,11180.0,,11078.0,0.0,11078.0
19722,2Nyw7z0H6cWGveyyakOOq6wN9O9,,120000.0,CLUTCH,consumerTemp,1,3034.0,7358.0,2534.0,3358.0,,,,3125.0
19723,2NywbgI8g3jMsApmIqV73NKmHan,,67400.0,CLUTCH,consumer,1,17483.0,22523.0,16983.0,18523.0,,,,18007.0
19724,2NYwFREUWAaPz1gFOSRQAOBpLec,KMHC05LH1HU011472,108291.0,MQL,consumer,4,24246.0,28398.0,24246.0,26398.0,,22973.0,,24973.0
19725,2NywT7IDmmg8zmPb1QYEr8p8MPk,,67400.0,CLUTCH,consumer,1,17483.0,22523.0,16983.0,18523.0,,,,18007.0
19726,2Nyx2iaccnbHFJWJPESQry8HIzT,,59922.0,CAR_GURUS,consumerTemp,1,67020.0,73562.0,,,,,,
19727,2Nyx6shTVIm0Sv24g5fQ23o9Lm4,,43000.0,CAR_GURUS,consumerTemp,1,29436.0,32544.0,,,,,,
19728,2NyZOlzhaRfAxIkkM08YtemjcMA,,54000.0,CLUTCH,consumer,1,37864.0,41828.0,38864.0,42328.0,,,,39000.0
19729,2NYzpMpNZ02Ojvv9BRy8hrqvrv7,,97000.0,CAR_GURUS,consumerTemp,1,9059.0,13383.0,,,,,,
19730,2Nz4cjovx8VZJsQuVN7amgmD7XC,,128000.0,MQL,consumer,1,3640.0,5440.0,3640.0,4440.0,,,,3749.0
19731,2Nz4k11XrcJ2lG93OjOLvbQTz5B,,128000.0,MQL,consumerTemp,1,3640.0,5440.0,3640.0,4440.0,,,,3749.0
19732,2NZ5SS5i87f3xCGN9B5wcKGZcW2,,68790.0,MQL,consumer,1,39705.0,43938.0,41205.0,44938.0,,,,40896.0
19733,2NZ6iLQ6pKIlXQlDX3u5BA3ETcl,,49000.0,CAR_GURUS,consumer,1,28768.0,31823.0,,,,,,
19734,2NZ9ngpRbmidfqUvlTqfJOL98P7,,85500.0,CAR_GURUS,consumerTemp,1,12118.0,16669.0,,,,,,
19735,2NZ9O6iTHLgb0xQLk04x2TebL15,,144000.0,CAR_GURUS,consumerTemp,1,12140.0,14250.0,,,,,,
19736,2NZ9s71t32kIqAaxjoOKXBJAZpU,,85500.0,MQL,consumer,1,12118.0,16669.0,11618.0,12669.0,,,,12482.0
19737,2NzbF3OHjkv3OhYsYzz19vNVEIi,,90700.0,MQL,consumerTemp,1,27985.0,30998.0,27985.0,30498.0,,,,28825.0
19738,2NZCaGIzHKcJQZ4gZhHDhYXvYJp,3FADP4EJ8CM204848,130136.0,MQL,consumer,1,2931.0,8005.0,2431.0,3255.0,,2519.0,0.0,3519.0
19739,2NzCKNfIdhEVdL1Y169yOziIsvm,,101000.0,DDC,consumer,1,11552.0,16092.0,11052.0,12092.0,,,,11899.0
19740,2NZCkvs1WhES2s6Vjm6bvYhC1TH,,87435.0,CAR_GURUS,consumerTemp,1,26390.0,30030.0,,,,,,
